금융회사명,상품명,가입방법,만기이자,우대조건,가입대상,금리유형,저축기간(개월),기본금리(%),최고우대금리(%),금융권
세람저축은행,"회전식 정기예금(비대면, 변동금리)","인터넷,스마트폰","1개월내 : 약정금리와 해당 계약기간의 현행금리 중 낮은 금리 
1개월 초과: 보통예금 금리",없음,제한없음,단리,12,3.1,3.1,2금융권
센트럴저축은행,정기예금,영업점,"(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,1,1.5,1.5,2금융권
센트럴저축은행,정기예금,영업점,"(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,3,1.7,1.7,2금융권
센트럴저축은행,정기예금,영업점,"(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,6,2.0,2.0,2금융권
센트럴저축은행,정기예금,영업점,"(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,12,3.0,3.0,2금융권
센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)","인터넷,스마트폰","(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,1,1.5,1.5,2금융권
센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)","인터넷,스마트폰","(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,3,1.7,1.7,2금융권
센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)","인터넷,스마트폰","(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,3,2.5,2.5,2금융권
센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)","인터넷,스마트폰","(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,6,2.0,2.0,2금융권
센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)","인터넷,스마트폰","(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,6,3.0,3.0,2금융권
센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)","인터넷,스마트폰","(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,12,3.0,3.0,2금융권
센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)","인터넷,스마트폰","(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,24,2.3,2.3,2금융권
센트럴저축은행,"정기예금 (인터넷뱅킹,스마트뱅킹,비대면)","인터넷,스마트폰","(만기 후 예치 기간 기준)
* 1개월까지: 당초 약정이율
* 1개월 초과: 0.5%",없음.,제한없음.,단리,36,2.3,2.3,2금융권
솔브레인저축은행,e-정기예금,"인터넷,스마트폰","- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,1,1.8,1.8,2금융권
솔브레인저축은행,e-정기예금,"인터넷,스마트폰","- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,3,2.1,2.1,2금융권
솔브레인저축은행,e-정기예금,"인터넷,스마트폰","- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,6,2.4,2.4,2금융권
솔브레인저축은행,e-정기예금,"인터넷,스마트폰","- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,12,3.0,3.0,2금융권
솔브레인저축은행,e-정기예금,"인터넷,스마트폰","- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,12,2.7,2.7,2금융권
솔브레인저축은행,e-정기예금,"인터넷,스마트폰","- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,24,2.4,2.4,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,1,0.2,0.2,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,1,1.5,1.5,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,1,0.5,0.5,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,1,1.8,1.8,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,3,2.7,2.7,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,3,1.3,1.3,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,3,2.0,2.0,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,3,2.5,2.5,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,3,2.1,2.1,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,6,3.0,3.0,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,6,2.5,2.5,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,6,2.3,2.3,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,6,2.7,2.7,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,6,2.4,2.4,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,12,3.1,3.1,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,12,3.2,3.2,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,12,2.85,2.85,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,12,2.96,2.96,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,24,3.0,3.0,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,24,2.5,2.5,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,24,2.0,2.0,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,24,2.4,2.4,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,24,2.56,2.56,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,36,3.0,3.0,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,36,2.0,2.0,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,36,2.4,2.4,2금융권
솔브레인저축은행,정기예금,영업점,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,제한없음,단리,36,2.31,2.31,2금융권
솔브레인저축은행,정기예금(비대면),스마트폰,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,개인(만19세이상),단리,1,1.8,1.8,2금융권
솔브레인저축은행,정기예금(비대면),스마트폰,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,개인(만19세이상),단리,3,2.1,2.1,2금융권
솔브레인저축은행,정기예금(비대면),스마트폰,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,개인(만19세이상),단리,6,2.4,2.4,2금융권
솔브레인저축은행,정기예금(비대면),스마트폰,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,개인(만19세이상),단리,12,3.0,3.0,2금융권
솔브레인저축은행,정기예금(비대면),스마트폰,"- 만기후 1개월 까지 : 계약기간별 [가입 시 약정이율과 만기 시 약정이율] 중 낮은이율
- 만기후 1개월 이후 : 보통예금 이율(0.3%)",없음,개인(만19세이상),단리,24,2.4,2.4,2금융권
스마트저축은행,e-로운 정기예금,스마트폰,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,1,1.2,1.2,2금융권
스마트저축은행,e-로운 정기예금,스마트폰,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,3,1.5,1.5,2금융권
스마트저축은행,e-로운 정기예금,스마트폰,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,6,2.5,2.5,2금융권
스마트저축은행,e-로운 정기예금,스마트폰,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,12,3.2,3.2,2금융권
스마트저축은행,e-로운 정기예금,스마트폰,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,24,2.7,2.7,2금융권
스마트저축은행,e-로운 정기예금,스마트폰,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,36,2.7,2.7,2금융권
스마트저축은행,e-정기예금,"인터넷,스마트폰","○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,1,1.2,1.2,2금융권
스마트저축은행,e-정기예금,"인터넷,스마트폰","○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,3,1.5,1.5,2금융권
스마트저축은행,e-정기예금,"인터넷,스마트폰","○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,6,2.5,2.5,2금융권
스마트저축은행,e-정기예금,"인터넷,스마트폰","○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,12,3.2,3.2,2금융권
스마트저축은행,e-정기예금,"인터넷,스마트폰","○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,24,2.7,2.7,2금융권
스마트저축은행,e-정기예금,"인터넷,스마트폰","○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,36,2.7,2.7,2금융권
스마트저축은행,정기예금,영업점,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,1,1.2,1.2,2금융권
스마트저축은행,정기예금,영업점,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,3,1.5,1.5,2금융권
스마트저축은행,정기예금,영업점,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,6,2.5,2.5,2금융권
스마트저축은행,정기예금,영업점,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,12,3.15,3.15,2금융권
스마트저축은행,정기예금,영업점,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,24,2.7,2.7,2금융권
스마트저축은행,정기예금,영업점,"○ 만기후 1개월이내 : 가입당시 약정이율과 만기시점 해당상품 신규약정이율 중 낮은이율
○ 만기후 1개월이후 : 0.3%",해당없음,제한없음,단리,36,2.7,2.7,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.5,1.5,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.2,1.2,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,2.0,2.0,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,1.3,1.3,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.2,2.2,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.6,2.6,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.8,2.8,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.9,2.9,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.6,2.6,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.9,2.9,2금융권
스카이저축은행,b-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.6,2.6,2금융권
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.5,1.5,2금융권
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,2.0,2.0,2금융권
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.2,2.2,2금융권
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.8,2.8,2금융권
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0,2금융권
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.9,2.9,2금융권
스카이저축은행,e-정기예금,"인터넷,스마트폰",*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.9,2.9,2금융권
스카이저축은행,비대면회전(6M)정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.3,2.3,2금융권
스카이저축은행,비대면회전(6M)정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.1,3.1,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.2,1.2,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,1.3,1.3,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.5,2.5,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.6,2.6,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,3.0,3.0,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.9,2.9,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.6,2.6,2금융권
스카이저축은행,비대면회전정기예금,"인터넷,스마트폰",*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.6,2.6,2금융권
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.4,1.4,2금융권
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,1.9,1.9,2금융권
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.2,2.2,2금융권
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.85,2.85,2금융권
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,3.0,3.0,2금융권
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,24,2.8,2.8,2금융권
스카이저축은행,정기예금,영업점,*만기후 1개월 이내(2019.07.01이후 예금가입자) : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,36,2.8,2.8,2금융권
스카이저축은행,회전(6M)정기예금,영업점,*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.3,2.3,2금융권
스카이저축은행,회전(6M)정기예금,영업점,*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.5,2.5,2금융권
스카이저축은행,회전(6M)정기예금,영업점,*만기후 1개월 이내 : 최종만기시점 동일기간상품 신규 약정이율 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,3.0,3.0,2금융권
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,1,1.2,1.2,2금융권
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,3,1.3,1.3,2금융권
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,6,2.6,2.6,2금융권
스카이저축은행,회전정기예금,영업점,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,없음,제한없음,단리,12,2.95,2.95,2금융권
